0600	23.49	54
0700	23.97	55
0800	24.31	56
0900	24.57	59
 100	24.60	62
1100	24.73	63
1200	25.07	67
1300	25.29	69
1400	25.57	71
1500	25.76	75
1600	25.94	77
1700	26.27	81
1800	26.37	85
1900	26.27	81
2000	26.01	80
2100	25.54	76
2200	25.49	74
2300	25.20	71
0000	24.84	68
0100	24.37	66
0200	23.99	65
0300	23.80	64
0400	23.79	63
0500	23.75	59
