0600	23.68	53
0700	23.79	55
0800	23.82	57
0900	24.03	61
 100	24.30	63
1100	24.41	64
1200	24.87	68
1300	24.87	70
1400	24.91	71
1500	24.99	73
1600	25.40	75
1700	25.87	76
1800	26.09	79
1900	25.65	78
2000	25.27	77
2100	24.78	74
2200	24.36	72
2300	24.33	69
0000	23.87	66
0100	23.76	63
0200	23.39	62
0300	23.03	59
0400	22.56	55
0500	22.40	51
