0600	23.60	52
0700	24.04	56
0800	24.27	58
0900	24.29	61
 100	24.76	63
1100	25.08	64
1200	25.42	65
1300	25.50	66
1400	25.80	70
1500	26.19	71
1600	26.46	75
1700	26.91	77
1800	26.93	79
1900	26.78	75
2000	26.68	72
2100	26.63	70
2200	26.29	68
2300	26.23	64
0000	26.18	62
0100	25.86	58
0200	25.48	55
0300	25.27	51
0400	24.82	50
0500	24.41	46
