0600	23.73	52
0700	24.18	54
0800	24.38	56
0900	24.41	58
 100	24.46	61
1100	24.91	64
1200	25.09	68
1300	25.37	71
1400	25.78	74
1500	26.04	78
1600	26.25	82
1700	26.41	84
1800	26.50	87
1900	26.37	83
2000	25.97	79
2100	25.93	76
2200	25.83	72
2300	25.61	70
0000	25.19	66
0100	25.09	65
0200	25.05	64
0300	24.56	62
0400	24.19	58
0500	24.15	54
