0600	23.92	53
0700	23.98	56
0800	24.38	60
0900	24.72	61
 100	24.92	63
1100	25.24	65
1200	25.70	69
1300	25.91	73
1400	26.12	75
1500	26.32	76
1600	26.46	79
1700	26.59	83
1800	27.03	86
1900	26.77	82
2000	26.66	80
2100	26.27	76
2200	25.86	72
2300	25.63	71
0000	25.37	70
0100	25.03	66
0200	24.67	65
0300	24.42	61
0400	24.24	58
0500	23.78	55
