0600	23.74	51
0700	23.93	52
0800	24.05	54
0900	24.13	57
 100	24.20	61
1100	24.69	62
1200	24.72	64
1300	24.78	65
1400	24.84	66
1500	25.11	68
1600	25.41	70
1700	25.43	74
1800	25.54	78
1900	25.21	77
2000	25.04	75
2100	24.82	74
2200	24.76	70
2300	24.56	69
0000	24.33	66
0100	24.06	65
0200	23.89	61
0300	23.48	58
0400	23.12	56
0500	22.70	54
