0600	23.72	53
0700	23.85	55
0800	24.24	59
0900	24.27	61
 100	24.43	65
1100	24.47	67
1200	24.56	69
1300	24.78	72
1400	25.27	74
1500	25.50	76
1600	25.52	79
1700	25.78	82
1800	25.90	86
1900	25.42	84
2000	25.31	80
2100	24.87	76
2200	24.54	74
2300	24.48	71
0000	24.23	68
0100	24.06	67
0200	23.60	64
0300	23.47	63
0400	22.97	61
0500	22.89	57
