0600	23.61	53
0700	23.68	54
0800	23.73	56
0900	23.75	58
 100	23.83	62
1100	24.09	64
1200	24.11	68
1300	24.29	72
1400	24.45	76
1500	24.82	80
1600	25.07	84
1700	25.25	86
1800	25.41	89
1900	25.22	85
2000	25.02	81
2100	24.77	77
2200	24.31	76
2300	23.93	75
0000	23.72	72
0100	23.69	68
0200	23.68	65
0300	23.49	64
0400	23.46	60
0500	23.25	57
