0600	23.82	54
0700	23.82	55
0800	24.15	59
0900	24.39	63
 100	24.77	64
1100	25.10	66
1200	25.27	70
1300	25.39	73
1400	25.58	77
1500	25.96	78
1600	25.96	79
1700	26.11	83
1800	26.56	86
1900	26.54	82
2000	26.14	79
2100	25.90	78
2200	25.74	75
2300	25.73	73
0000	25.65	72
0100	25.38	70
0200	25.34	67
0300	25.07	63
0400	24.86	62
0500	24.56	61
