0600	23.50	54
0700	23.73	55
0800	24.01	59
0900	24.43	61
 100	24.67	65
1100	25.05	66
1200	25.39	67
1300	25.88	69
1400	25.89	73
1500	26.19	76
1600	26.28	79
1700	26.49	81
1800	26.64	83
1900	26.26	82
2000	26.01	78
2100	25.90	76
2200	25.65	74
2300	25.24	71
0000	25.01	69
0100	25.00	65
0200	24.57	61
0300	24.26	58
0400	23.78	57
0500	23.63	53
