0600	23.66	51
0700	23.67	53
0800	23.81	54
0900	24.25	56
 100	24.46	60
1100	24.46	61
1200	24.72	65
1300	24.81	66
1400	25.14	69
1500	25.47	72
1600	25.91	74
1700	26.02	78
1800	26.08	79
1900	25.68	77
2000	25.54	73
2100	25.44	71
2200	25.08	67
2300	24.94	63
0000	24.82	62
0100	24.39	61
0200	24.18	58
0300	23.74	56
0400	23.63	55
0500	23.49	54
